type	time	latitude	longitude	altitude (ft)	eos	name
T	2014-02-01 22:17:40.723	43.154959000	-88.513223000	879.3		
T	2014-02-01 22:17:41.679	43.155127000	-88.513006000	879.3		
T	2014-02-01 22:17:42.656	43.155305000	-88.512776000	879.3		
T	2014-02-01 22:17:43.07	43.155305000	-88.512776000	879.3		
T	2014-02-01 22:17:43.676	43.155500000	-88.512536000	879.3		
T	2014-02-01 22:17:44.797	43.155675000	-88.512321000	879.3		
T	2014-02-01 22:17:45.725	43.155876000	-88.512081000	881.2		
T	2014-02-01 22:17:46.725	43.156053000	-88.511876000	882.2		
T	2014-02-01 22:17:47.71	43.156248000	-88.511651000	882.5		
T	2014-02-01 22:17:48.196	43.156248000	-88.511651000	882.5		
T	2014-02-01 22:17:48.732	43.156457000	-88.511424000	882.5		
T	2014-02-01 22:17:49.825	43.156645000	-88.511218000	882.5		
T	2014-02-01 22:17:50.652	43.156845000	-88.511003000	882.5		
T	2014-02-01 22:17:51.827	43.157039000	-88.510786000	882.5		
T	2014-02-01 22:17:52.8	43.157192000	-88.510620000	882.5		
T	2014-02-01 22:17:53.749	43.157192000	-88.510620000	882.5		
T	2014-02-01 22:17:55.115	43.157478000	-88.510287000	882.5		
T	2014-02-01 22:17:55.669	43.157605000	-88.510136000	882.5		
T	2014-02-01 22:17:56.728	43.157727000	-88.509991000	882.5		
T	2014-02-01 22:17:57.671	43.157838000	-88.509857000	882.5		
T	2014-02-01 22:17:58.712	43.157937000	-88.509794000	882.5		
T	2014-02-01 22:17:59.132	43.157937000	-88.509794000	882.5		
T	2014-02-01 22:17:59.688	43.158052000	-88.509718000	882.5		
T	2014-02-01 22:18:00.655	43.158166000	-88.509677000	883.9		
T	2014-02-01 22:18:01.668	43.158311000	-88.509661000	885.5		
T	2014-02-01 22:18:02.647	43.158463000	-88.509658000	885.8		
T	2014-02-01 22:18:03.644	43.158615000	-88.509645000	885.8		
T	2014-02-01 22:18:04.268	43.158615000	-88.509645000	885.8		
T	2014-02-01 22:18:04.662	43.158765000	-88.509643000	885.8		
T	2014-02-01 22:18:05.727	43.158891000	-88.509633000	885.8		
T	2014-02-01 22:18:06.71	43.159015000	-88.509636000	885.8		
T	2014-02-01 22:18:07.914	43.159131000	-88.509649000	885.8		
T	2014-02-01 22:18:08.651	43.159216000	-88.509659000	885.8		
T	2014-02-01 22:18:09.054	43.159216000	-88.509659000	885.8		
T	2014-02-01 22:18:09.652	43.159292000	-88.509666000	885.8		
T	2014-02-01 22:18:10.762	43.159342000	-88.509640000	885.8		
T	2014-02-01 22:18:12.438	43.159392000	-88.509585000	885.8		
T	2014-02-01 22:18:12.772	43.159446000	-88.509523000	885.8		
T	2014-02-01 22:18:13.67	43.159480000	-88.509445000	886.2		
T	2014-02-01 22:18:14.168	43.159480000	-88.509445000	886.2		
T	2014-02-01 22:18:14.653	43.159509000	-88.509369000	887.8		
T	2014-02-01 22:18:15.779	43.159545000	-88.509288000	889.4		
T	2014-02-01 22:18:16.735	43.159569000	-88.509191000	891.7		
T	2014-02-01 22:18:17.686	43.159599000	-88.509100000	893.0		
T	2014-02-01 22:18:18.81	43.159641000	-88.509023000	895.0		
T	2014-02-01 22:18:19.212	43.159641000	-88.509023000	895.0		
T	2014-02-01 22:18:19.746	43.159711000	-88.508945000	898.0		
T	2014-02-01 22:18:20.877	43.159780000	-88.508881000	900.3		
T	2014-02-01 22:18:21.749	43.159855000	-88.508823000	902.6		
T	2014-02-01 22:18:22.766	43.159919000	-88.508765000	903.9		
T	2014-02-01 22:18:23.735	43.159964000	-88.508669000	904.9		
T	2014-02-01 22:18:24.199	43.159964000	-88.508669000	904.9		
T	2014-02-01 22:18:25.003	43.160011000	-88.508595000	905.2		
T	2014-02-01 22:18:25.808	43.160064000	-88.508522000	903.5		
T	2014-02-01 22:18:26.743	43.160101000	-88.508485000	902.9		
T	2014-02-01 22:18:27.701	43.160151000	-88.508455000	901.9		
T	2014-02-01 22:18:29.225	43.160151000	-88.508455000	901.9		
T	2014-02-01 22:18:29.375	43.160216000	-88.508471000	901.2		
T	2014-02-01 22:18:29.693	43.160266000	-88.508519000	901.2		
T	2014-02-01 22:18:30.74	43.160303000	-88.508583000	901.6		
T	2014-02-01 22:18:31.655	43.160328000	-88.508653000	902.2		
T	2014-02-01 22:18:32.711	43.160353000	-88.508701000	902.6		
T	2014-02-01 22:18:33.778	43.160364000	-88.508739000	902.9		
T	2014-02-01 22:18:34.749	43.160401000	-88.508775000	902.6		
T	2014-02-01 22:18:35.73	43.160425000	-88.508836000	903.2		
T	2014-02-01 22:18:36.694	43.160464000	-88.508899000	903.2		
T	2014-02-01 22:18:37.197	43.160464000	-88.508899000	903.2		
T	2014-02-01 22:18:37.737	43.160493000	-88.508951000	902.9		
T	2014-02-01 22:18:38.892	43.160518000	-88.508989000	902.6		
T	2014-02-01 22:18:39.834	43.160583000	-88.509033000	901.9		
T	2014-02-01 22:18:40.716	43.160659000	-88.509055000	900.6		
T	2014-02-01 22:18:41.885	43.160743000	-88.509075000	899.3		
T	2014-02-01 22:18:42.234	43.160743000	-88.509075000	899.3		
T	2014-02-01 22:18:42.713	43.160820000	-88.509076000	898.0		
T	2014-02-01 22:18:44.259	43.160900000	-88.509063000	896.0		
T	2014-02-01 22:18:44.693	43.160967000	-88.509062000	894.7		
T	2014-02-01 22:18:45.752	43.161016000	-88.509058000	893.4		
T	2014-02-01 22:18:46.637	43.161077000	-88.509026000	891.4		
T	2014-02-01 22:18:47.629	43.161125000	-88.508962000	889.8		
T	2014-02-01 22:18:47.664	43.161125000	-88.508962000	889.8		
T	2014-02-01 22:18:48.641	43.161186000	-88.508901000	887.5		
T	2014-02-01 22:18:49.825	43.161224000	-88.508827000	884.8		
T	2014-02-01 22:18:50.637	43.161286000	-88.508760000	881.9		
T	2014-02-01 22:18:51.637	43.161374000	-88.508687000	878.3		
T	2014-02-01 22:18:52.622	43.161374000	-88.508687000	878.3		
T	2014-02-01 22:18:52.646	43.161479000	-88.508624000	876.3		
T	2014-02-01 22:18:53.635	43.161557000	-88.508562000	876.0		
T	2014-02-01 22:18:54.728	43.161617000	-88.508483000	876.0		
T	2014-02-01 22:18:55.652	43.161657000	-88.508381000	876.0		
T	2014-02-01 22:18:56.74	43.161678000	-88.508281000	875.3		
T	2014-02-01 22:18:57.849	43.161678000	-88.508281000	875.3		
T	2014-02-01 22:18:58.156	43.161667000	-88.508164000	874.0		
T	2014-02-01 22:18:58.772	43.161633000	-88.508041000	873.4		
T	2014-02-01 22:18:59.685	43.161606000	-88.507917000	874.7		
T	2014-02-01 22:19:00.668	43.161589000	-88.507779000	876.0		
T	2014-02-01 22:19:01.742	43.161611000	-88.507650000	876.0		
T	2014-02-01 22:19:02.697	43.161611000	-88.507650000	876.0		
T	2014-02-01 22:19:02.744	43.161636000	-88.507501000	876.0		
T	2014-02-01 22:19:03.701	43.161656000	-88.507369000	877.6		
T	2014-02-01 22:19:04.708	43.161665000	-88.507281000	878.6		
T	2014-02-01 22:19:05.732	43.161682000	-88.507202000	879.6		
T	2014-02-01 22:19:06.845	43.161695000	-88.507150000	880.2		
T	2014-02-01 22:19:07.763	43.161706000	-88.507111000	880.9		
T	2014-02-01 22:19:07.929	43.161706000	-88.507111000	880.9		
T	2014-02-01 22:19:08.744	43.161726000	-88.507092000	881.2		
T	2014-02-01 22:19:09.7	43.161741000	-88.507083000	881.2		
T	2014-02-01 22:19:10.948	43.161760000	-88.507073000	881.6		
T	2014-02-01 22:19:11.723	43.161803000	-88.507044000	882.5		
T	2014-02-01 22:19:12.847	43.161867000	-88.507015000	883.5		
T	2014-02-01 22:19:12.927	43.161867000	-88.507015000	883.5		
T	2014-02-01 22:19:13.756	43.161964000	-88.507013000	884.2		
T	2014-02-01 22:19:14.914	43.162074000	-88.507043000	883.5		
T	2014-02-01 22:19:15.67	43.162208000	-88.507066000	882.9		
T	2014-02-01 22:19:16.671	43.162373000	-88.507092000	880.6		
T	2014-02-01 22:19:17.716	43.162534000	-88.507115000	878.6		
T	2014-02-01 22:19:17.886	43.162534000	-88.507115000	878.6		
T	2014-02-01 22:19:18.676	43.162728000	-88.507144000	878.0		
T	2014-02-01 22:19:19.645	43.162927000	-88.507173000	878.6		
T	2014-02-01 22:19:20.651	43.163106000	-88.507197000	880.2		
T	2014-02-01 22:19:21.716	43.163281000	-88.507228000	881.9		
T	2014-02-01 22:19:22.715	43.163429000	-88.507249000	881.2		
T	2014-02-01 22:19:22.95	43.163429000	-88.507249000	881.2		
T	2014-02-01 22:19:23.706	43.163610000	-88.507270000	878.6		
T	2014-02-01 22:19:24.716	43.163816000	-88.507292000	876.6		
T	2014-02-01 22:19:25.741	43.164005000	-88.507306000	875.7		
T	2014-02-01 22:19:26.7	43.164191000	-88.507320000	874.7		
T	2014-02-01 22:19:27.748	43.164379000	-88.507332000	872.0		
T	2014-02-01 22:19:28.146	43.164379000	-88.507332000	872.0		
T	2014-02-01 22:19:28.814	43.164529000	-88.507355000	871.7		
T	2014-02-01 22:19:29.724	43.164684000	-88.507370000	872.4		
T	2014-02-01 22:19:30.695	43.164809000	-88.507388000	871.7		
T	2014-02-01 22:19:31.873	43.164931000	-88.507409000	870.7		
T	2014-02-01 22:19:32.278	43.164931000	-88.507409000	870.7		
T	2014-02-01 22:19:32.75	43.165041000	-88.507432000	869.8		
T	2014-02-01 22:19:33.853	43.165116000	-88.507440000	868.8		
T	2014-02-01 22:19:34.684	43.165179000	-88.507443000	868.1		
T	2014-02-01 22:19:35.952	43.165218000	-88.507445000	867.5		
T	2014-02-01 22:19:36.732	43.165272000	-88.507444000	866.8		
T	2014-02-01 22:19:37.304	43.165272000	-88.507444000	866.8		
T	2014-02-01 22:19:37.864	43.165360000	-88.507442000	866.5		
T	2014-02-01 22:19:38.717	43.165452000	-88.507439000	866.5		
T	2014-02-01 22:19:39.945	43.165548000	-88.507427000	866.1		
T	2014-02-01 22:19:40.78	43.165633000	-88.507425000	866.1		
T	2014-02-01 22:19:41.734	43.165689000	-88.507421000	866.1		
T	2014-02-01 22:19:42.379	43.165689000	-88.507421000	866.1		
T	2014-02-01 22:19:42.677	43.165738000	-88.507420000	866.1		
T	2014-02-01 22:19:43.869	43.165781000	-88.507419000	866.1		
T	2014-02-01 22:19:44.725	43.165810000	-88.507420000	866.1		
T	2014-02-01 22:19:45.707	43.165832000	-88.507421000	866.1		
T	2014-02-01 22:19:46.725	43.165844000	-88.507422000	866.1		
T	2014-02-01 22:19:47.773	43.165844000	-88.507422000	866.1		
T	2014-02-01 22:19:47.888	43.165861000	-88.507423000	865.8		
T	2014-02-01 22:19:48.788	43.165882000	-88.507424000	865.5		
T	2014-02-01 22:19:49.726	43.165894000	-88.507413000	865.5		
T	2014-02-01 22:19:50.679	43.165913000	-88.507412000	865.2		
T	2014-02-01 22:19:51.679	43.165964000	-88.507410000	864.5		
T	2014-02-01 22:19:52.719	43.166039000	-88.507407000	863.8		
T	2014-02-01 22:19:52.918	43.166039000	-88.507407000	863.8		
T	2014-02-01 22:19:53.808	43.166152000	-88.507404000	862.9		
T	2014-02-01 22:19:54.709	43.166280000	-88.507403000	862.9		
T	2014-02-01 22:19:55.695	43.166427000	-88.507396000	862.9		
T	2014-02-01 22:19:56.663	43.166576000	-88.507387000	862.9		
T	2014-02-01 22:19:57.708	43.166714000	-88.507381000	862.9		
T	2014-02-01 22:19:57.94	43.166714000	-88.507381000	862.9		
T	2014-02-01 22:19:58.785	43.166853000	-88.507358000	862.9		
T	2014-02-01 22:19:59.675	43.167003000	-88.507353000	862.9		
T	2014-02-01 22:20:00.642	43.167138000	-88.507358000	862.9		
T	2014-02-01 22:20:01.789	43.167297000	-88.507364000	862.9		
T	2014-02-01 22:20:02.653	43.167440000	-88.507363000	862.9		
T	2014-02-01 22:20:03.142	43.167440000	-88.507363000	862.9		
T	2014-02-01 22:20:03.735	43.167639000	-88.507358000	862.9		
T	2014-02-01 22:20:04.708	43.167835000	-88.507355000	862.9		
T	2014-02-01 22:20:05.693	43.168004000	-88.507359000	862.9		
T	2014-02-01 22:20:06.788	43.168184000	-88.507367000	864.5		
T	2014-02-01 22:20:07.651	43.168371000	-88.507374000	866.5		
T	2014-02-01 22:20:08.101	43.168371000	-88.507374000	866.5		
T	2014-02-01 22:20:08.651	43.168541000	-88.507381000	868.4		
T	2014-02-01 22:20:09.833	43.168715000	-88.507382000	869.4		
T	2014-02-01 22:20:10.7	43.168856000	-88.507383000	869.4		
T	2014-02-01 22:20:11.686	43.169007000	-88.507397000	869.4		
T	2014-02-01 22:20:12.732	43.169172000	-88.507414000	869.4		
T	2014-02-01 22:20:13.29	43.169172000	-88.507414000	869.4		
T	2014-02-01 22:20:13.731	43.169305000	-88.507434000	869.1		
T	2014-02-01 22:20:14.769	43.169453000	-88.507453000	868.8		
T	2014-02-01 22:20:15.636	43.169611000	-88.507474000	869.4		
T	2014-02-01 22:20:16.698	43.169757000	-88.507482000	869.4		
T	2014-02-01 22:20:17.651	43.169917000	-88.507482000	869.4		
T	2014-02-01 22:20:18.636	43.170065000	-88.507467000	869.1		
T	2014-02-01 22:20:18.78	43.170065000	-88.507467000	869.1		
T	2014-02-01 22:20:19.677	43.170227000	-88.507427000	868.4		
T	2014-02-01 22:20:20.636	43.170402000	-88.507383000	868.1		
T	2014-02-01 22:20:21.752	43.170554000	-88.507352000	867.8		
T	2014-02-01 22:20:22.654	43.170726000	-88.507338000	866.8		
T	2014-02-01 22:20:23.553	43.170726000	-88.507338000	866.8		
T	2014-02-01 22:20:23.746	43.170898000	-88.507324000	865.8		
T	2014-02-01 22:20:24.636	43.171045000	-88.507320000	864.5		
T	2014-02-01 22:20:25.652	43.171212000	-88.507302000	863.8		
T	2014-02-01 22:20:26.685	43.171345000	-88.507292000	863.8		
T	2014-02-01 22:20:27.637	43.171469000	-88.507279000	863.5		
T	2014-02-01 22:20:28.67	43.171469000	-88.507279000	863.5		
T	2014-02-01 22:20:29.059	43.171594000	-88.507255000	863.2		
T	2014-02-01 22:20:29.674	43.171686000	-88.507208000	862.5		
T	2014-02-01 22:20:30.645	43.171770000	-88.507138000	861.9		
T	2014-02-01 22:20:31.645	43.171832000	-88.507040000	860.6		
T	2014-02-01 22:20:32.145	43.171832000	-88.507040000	860.6		
T	2014-02-01 22:20:32.732	43.171867000	-88.506939000	859.6		
T	2014-02-01 22:20:33.835	43.171918000	-88.506820000	858.3		
T	2014-02-01 22:20:34.731	43.171998000	-88.506725000	858.3		
T	2014-02-01 22:20:35.755	43.172086000	-88.506626000	859.3		
T	2014-02-01 22:20:36.749	43.172178000	-88.506542000	859.3		
T	2014-02-01 22:20:37.602	43.172178000	-88.506542000	859.3		
T	2014-02-01 22:20:37.93	43.172255000	-88.506484000	859.3		
T	2014-02-01 22:20:38.74	43.172331000	-88.506443000	859.9		
T	2014-02-01 22:20:39.653	43.172419000	-88.506427000	861.5		
T	2014-02-01 22:20:40.723	43.172522000	-88.506432000	863.5		
T	2014-02-01 22:20:41.825	43.172635000	-88.506454000	865.2		
T	2014-02-01 22:20:42.385	43.172635000	-88.506454000	865.2		
T	2014-02-01 22:20:42.823	43.172741000	-88.506464000	866.5		
T	2014-02-01 22:20:43.7	43.172848000	-88.506486000	867.1		
T	2014-02-01 22:20:44.685	43.172962000	-88.506534000	867.8		
T	2014-02-01 22:20:45.73	43.173064000	-88.506616000	868.8		
T	2014-02-01 22:20:46.674	43.173153000	-88.506726000	869.4		
T	2014-02-01 22:20:47.367	43.173153000	-88.506726000	869.4		
T	2014-02-01 22:20:47.739	43.173242000	-88.506848000	869.4		
T	2014-02-01 22:20:48.701	43.173336000	-88.506936000	869.4		
T	2014-02-01 22:20:49.731	43.173443000	-88.507016000	869.4		
T	2014-02-01 22:20:50.707	43.173542000	-88.507084000	869.4		
T	2014-02-01 22:20:51.714	43.173654000	-88.507151000	869.4		
T	2014-02-01 22:20:52.494	43.173654000	-88.507151000	869.4		
T	2014-02-01 22:20:52.787	43.173757000	-88.507215000	869.4		
T	2014-02-01 22:20:53.682	43.173844000	-88.507274000	869.4		
T	2014-02-01 22:20:54.76	43.173944000	-88.507342000	869.4		
T	2014-02-01 22:20:55.732	43.174063000	-88.507405000	869.4		
T	2014-02-01 22:20:56.723	43.174152000	-88.507459000	869.4		
T	2014-02-01 22:20:57.502	43.174152000	-88.507459000	869.4		
T	2014-02-01 22:20:57.678	43.174227000	-88.507547000	869.4		
T	2014-02-01 22:20:58.72	43.174277000	-88.507649000	869.4		
T	2014-02-01 22:20:59.732	43.174312000	-88.507780000	869.4		
T	2014-02-01 22:21:00.665	43.174329000	-88.507961000	869.4		
T	2014-02-01 22:21:01.705	43.174343000	-88.508151000	869.4		
T	2014-02-01 22:21:02.568	43.174343000	-88.508151000	869.4		
T	2014-02-01 22:21:02.894	43.174358000	-88.508376000	869.4		
T	2014-02-01 22:21:03.777	43.174380000	-88.508645000	869.4		
T	2014-02-01 22:21:04.643	43.174400000	-88.508895000	869.4		
T	2014-02-01 22:21:05.73	43.174425000	-88.509198000	869.4		
T	2014-02-01 22:21:06.642	43.174449000	-88.509467000	869.4		
T	2014-02-01 22:21:07.669	43.174449000	-88.509467000	869.4		
T	2014-02-01 22:21:07.823	43.174489000	-88.509777000	869.4		
T	2014-02-01 22:21:08.723	43.174530000	-88.510097000	869.4		
T	2014-02-01 22:21:09.692	43.174566000	-88.510378000	869.4		
T	2014-02-01 22:21:10.831	43.174609000	-88.510660000	869.4		
T	2014-02-01 22:21:11.711	43.174652000	-88.510917000	869.4		
T	2014-02-01 22:21:12.664	43.174652000	-88.510917000	869.4		
T	2014-02-01 22:21:12.783	43.174690000	-88.511125000	869.4		
T	2014-02-01 22:21:13.637	43.174742000	-88.511356000	869.4		
T	2014-02-01 22:21:14.708	43.174804000	-88.511534000	869.4		
T	2014-02-01 22:21:15.675	43.174892000	-88.511704000	869.4		
T	2014-02-01 22:21:16.721	43.175016000	-88.511880000	869.4		
T	2014-02-01 22:21:18.006	43.175122000	-88.512042000	869.4		
T	2014-02-01 22:21:18.002	43.175122000	-88.512042000	869.4		
T	2014-02-01 22:21:18.771	43.175237000	-88.512221000	869.4		
T	2014-02-01 22:21:19.675	43.175362000	-88.512402000	869.4		
T	2014-02-01 22:21:20.641	43.175478000	-88.512544000	869.4		
T	2014-02-01 22:21:21.669	43.175624000	-88.512686000	869.4		
T	2014-02-01 22:21:22.781	43.175624000	-88.512686000	869.4		
T	2014-02-01 22:21:22.892	43.175766000	-88.512792000	869.4		
T	2014-02-01 22:21:23.746	43.175927000	-88.512906000	869.4		
T	2014-02-01 22:21:24.634	43.176093000	-88.513023000	869.4		
T	2014-02-01 22:21:25.675	43.176255000	-88.513137000	869.4		
T	2014-02-01 22:21:26.64	43.176425000	-88.513235000	869.4		
T	2014-02-01 22:21:27.723	43.176611000	-88.513336000	869.4		
T	2014-02-01 22:21:27.922	43.176611000	-88.513336000	869.4		
T	2014-02-01 22:21:28.799	43.176776000	-88.513427000	869.4		
T	2014-02-01 22:21:29.657	43.176960000	-88.513518000	869.4		
T	2014-02-01 22:21:30.633	43.177121000	-88.513581000	869.4		
T	2014-02-01 22:21:31.727	43.177299000	-88.513652000	869.4		
T	2014-02-01 22:21:32.162	43.177299000	-88.513652000	869.4		
T	2014-02-01 22:21:32.719	43.177491000	-88.513682000	869.4		
T	2014-02-01 22:21:33.847	43.177669000	-88.513696000	869.4		
T	2014-02-01 22:21:34.69	43.177858000	-88.513711000	869.4		
T	2014-02-01 22:21:35.906	43.178074000	-88.513723000	869.4		
T	2014-02-01 22:21:36.723	43.178279000	-88.513730000	869.4		
T	2014-02-01 22:21:37.265	43.178279000	-88.513730000	869.4		
T	2014-02-01 22:21:37.648	43.178495000	-88.513731000	869.4		
T	2014-02-01 22:21:38.728	43.178662000	-88.513732000	869.4		
T	2014-02-01 22:21:39.649	43.178848000	-88.513738000	869.4		
T	2014-02-01 22:21:40.739	43.178960000	-88.513737000	869.8		
T	2014-02-01 22:21:41.653	43.179073000	-88.513737000	870.7		
T	2014-02-01 22:21:42.399	43.179073000	-88.513737000	870.7		
T	2014-02-01 22:21:42.641	43.179202000	-88.513735000	871.4		
T	2014-02-01 22:21:43.746	43.179303000	-88.513739000	872.0		
T	2014-02-01 22:21:44.786	43.179396000	-88.513743000	872.4		
T	2014-02-01 22:21:45.649	43.179480000	-88.513744000	872.4		
T	2014-02-01 22:21:46.649	43.179544000	-88.513745000	872.0		
T	2014-02-01 22:21:47.496	43.179544000	-88.513745000	872.0		
T	2014-02-01 22:21:47.665	43.179595000	-88.513748000	871.7		
T	2014-02-01 22:21:48.755	43.179634000	-88.513752000	871.7		
T	2014-02-01 22:21:49.665	43.179648000	-88.513749000	871.4		
T	2014-02-01 22:21:50.635	43.179682000	-88.513750000	871.4		
T	2014-02-01 22:21:51.643	43.179739000	-88.513753000	871.1		
T	2014-02-01 22:21:52.736	43.179739000	-88.513753000	871.1		
T	2014-02-01 22:21:52.86	43.179799000	-88.513739000	870.7		
T	2014-02-01 22:21:53.712	43.179869000	-88.513706000	870.4		
T	2014-02-01 22:21:54.632	43.179938000	-88.513690000	870.1		
T	2014-02-01 22:21:55.634	43.179998000	-88.513690000	869.4		
T	2014-02-01 22:21:56.649	43.180034000	-88.513692000	868.8		
T	2014-02-01 22:21:57.642	43.180044000	-88.513693000	868.8		
T	2014-02-01 22:22:04.712	43.180049000	-88.513695000	868.8		
T	2014-02-01 22:22:05.657	43.180058000	-88.513695000	868.4		
T	2014-02-01 22:22:06.775	43.180149000	-88.513706000	867.1		
T	2014-02-01 22:22:07.696	43.180233000	-88.513720000	865.5		
T	2014-02-01 22:22:08.014	43.180233000	-88.513720000	865.5		
T	2014-02-01 22:22:08.892	43.180323000	-88.513719000	862.9		
T	2014-02-01 22:22:09.726	43.180419000	-88.513720000	858.9		
T	2014-02-01 22:22:10.642	43.180498000	-88.513723000	855.3		
T	2014-02-01 22:22:11.64	43.180587000	-88.513722000	852.4		
T	2014-02-01 22:22:12.697	43.180669000	-88.513727000	850.4		
T	2014-02-01 22:22:13.092	43.180669000	-88.513727000	850.4		
T	2014-02-01 22:22:13.7	43.180733000	-88.513721000	848.8		
T	2014-02-01 22:22:14.818	43.180789000	-88.513702000	847.4		
T	2014-02-01 22:22:15.648	43.180840000	-88.513665000	846.5		
T	2014-02-01 22:22:16.666	43.180874000	-88.513612000	846.5		
T	2014-02-01 22:22:17.738	43.180888000	-88.513527000	846.5		
T	2014-02-01 22:22:18.155	43.180888000	-88.513527000	846.5		
T	2014-02-01 22:22:18.687	43.180889000	-88.513425000	846.5		
T	2014-02-01 22:22:19.664	43.180872000	-88.513311000	846.8		
T	2014-02-01 22:22:20.712	43.180852000	-88.513203000	847.8		
T	2014-02-01 22:22:21.666	43.180861000	-88.513107000	848.8		
T	2014-02-01 22:22:22.666	43.180894000	-88.513008000	849.4		
T	2014-02-01 22:22:23.331	43.180894000	-88.513008000	849.4		
T	2014-02-01 22:22:23.918	43.180930000	-88.512898000	849.7		
T	2014-02-01 22:22:24.738	43.180958000	-88.512786000	850.1		
T	2014-02-01 22:22:25.736	43.180976000	-88.512654000	849.7		
T	2014-02-01 22:22:26.675	43.180982000	-88.512536000	849.4		
T	2014-02-01 22:22:27.713	43.180991000	-88.512422000	848.8		
T	2014-02-01 22:22:28.514	43.180991000	-88.512422000	848.8		
T	2014-02-01 22:22:28.699	43.180992000	-88.512324000	848.4		
T	2014-02-01 22:22:29.72	43.180983000	-88.512250000	848.1		
T	2014-02-01 22:22:30.744	43.180956000	-88.512183000	848.1		
T	2014-02-01 22:22:31.632	43.180902000	-88.512113000	848.1		
